ids,name_repo,lenguaje,stargazers,watchers,forks,tamaño_kb,issues,network_size,star_q1,star_gq2,star_gq3,star_gq4,fork_q1,fork_gq2,fork_gq3,fork_gq4
23600226,https://github.com/davidtheclark/scalable-css-reading-list,,1457,102,81,33,3,81,779.5,1.3188,1.2018,1.1793,28.75,1.5826,1.3681,1.2851
66751877,https://github.com/HiFaraz/node-playbook,,1404,36,51,61,0,51,1306.25,1.027,1.0233,1.0228,32.0,1.2188,1.2051,1.0851
271616776,https://github.com/twostraws/wwdc,,1431,168,102,271,0,102,888.0,1.1937,1.2783,1.0561,34.5,1.4493,1.59,1.2075
72257883,https://github.com/mthom/scryer-prolog,Rust,1435,50,74,6725,233,74,401.5,1.726,1.3276,1.5598,18.0,1.8889,1.5,1.4118
156233144,https://github.com/joshfarrant/shortcuts-js,TypeScript,1419,31,84,8712,49,84,674.0,1.6083,1.173,1.116,25.75,1.8058,1.3817,1.2763
399821046,https://github.com/varbhat/exatorrent,Go,1439,14,74,450,7,74,1238.5,1.0589,1.0444,1.0506,44.0,1.25,1.1636,1.1406
44019644,https://github.com/ntop/nProbe,Lua,1416,28,41,9581,78,41,430.0,1.8535,1.4015,1.2677,11.0,1.9091,1.4762,1.3226
59865633,https://github.com/asvd/microlight,JavaScript,1444,32,68,12,7,68,1188.0,1.08,1.0592,1.0625,29.75,1.4286,1.2765,1.2166
95147711,https://github.com/fossasia/MMM-SUSI-AI,TypeScript,1471,10,19,1369,7,19,394.0,2.1396,1.4603,1.195,5.5,1.8182,1.45,1.3103
256961429,https://github.com/goccy/go-json,Go,1476,17,52,4782,17,52,627.5,1.651,1.2302,1.1581,16.5,1.697,1.4464,1.2593
99345227,https://github.com/fossasia/susi_hangoutbot,JavaScript,1454,8,10,228,2,10,409.0,2.0465,1.4588,1.1908,3.25,1.6923,1.4091,1.2903
295847167,https://github.com/balazsbotond/urlcat,TypeScript,1468,10,38,743,48,38,1262.0,1.0515,1.046,1.0576,16.5,1.5152,1.26,1.2063
141798743,https://github.com/kanishka-linux/reminiscence,JavaScript,1519,40,77,1450,23,77,912.0,1.2379,1.1718,1.1481,27.75,1.5676,1.3621,1.2658
37457848,https://github.com/fossasia/timeline.api.fossasia.net,JavaScript,1501,9,4,188,1,4,482.75,1.7897,1.4563,1.1929,1.75,1.4286,1.3,1.2308
188709594,https://github.com/synox/youtube-dl-interactive,JavaScript,1475,17,64,863,3,64,1271.0,1.0677,1.0461,1.0391,33.0,1.303,1.2093,1.2115
429485913,https://github.com/89luca89/distrobox,Shell,1480,20,76,7827,23,76,657.75,1.5127,1.2425,1.1972,22.0,1.9545,1.3488,1.3103
91023587,https://github.com/owenthereal/godzilla,Go,1477,35,34,101,8,34,1181.75,1.0844,1.0798,1.0674,17.5,1.3429,1.2234,1.1826
