ids,name_repo,stargazers,watchers,forks,tamaño_kb,issues,network_size
1001312,https://github.com/philcryer/lipsync,855,18,59,352,11,59
138821020,https://github.com/eric612/MobileNet-YOLO,865,51,451,399598,145,451
5966205,https://github.com/felixge/faster-than-c,835,65,58,34449,1,58
14120695,https://github.com/Polymer/designer,835,156,309,1319,37,309
16059037,https://github.com/davej/angular-classy,823,33,27,7916,1,27
5107874,https://github.com/nst/STHTTPRequest,838,34,84,453,8,84
39320581,https://github.com/honghaoz/Ji,829,18,59,509,11,59
62480689,https://github.com/buckyroberts/React-Redux-Boilerplate,823,44,636,2313,19,636
50952349,https://github.com/500px/greedo-layout-for-ios,830,81,54,359,5,54
3001794,https://github.com/aurora/rmate,833,32,123,192,6,123
6002854,https://github.com/bomberstudios/sketch-commands,830,43,53,519,9,53
16015495,https://github.com/asystat/Final-Android-Resizer,848,47,309,2090,25,309
1617537,https://github.com/nathansmith/adapt,837,42,132,302,8,132
26286470,https://github.com/Telerik-Verified-Plugins/WKWebView,843,54,158,2340,102,158
4141808,https://github.com/chrisben/imgcache.js,820,44,216,467,66,216
9836903,https://github.com/JJSaccolo/UIActivityIndicator-for-SDWebImage,825,26,163,375,19,163
644207,https://github.com/wycats/jquery-offline,837,12,44,196,6,44
31026382,https://github.com/rounak/RJImageLoader,838,19,89,361,2,89
18831257,https://github.com/AlvaroFranco/AFSoundManager,820,32,137,7594,32,137
22447892,https://github.com/adamhajari/spyre,830,61,154,7005,13,154
2985945,https://github.com/igrigorik/bugspots,832,46,122,37,5,122
37810118,https://github.com/sourcey/materiallogindemo,840,78,654,111,10,654
64487171,https://github.com/aliab/circular-music-progressbar,836,23,116,632,3,116
18594555,https://github.com/kamilkp/angular-vs-repeat,823,24,239,1411,120,239
583762,https://github.com/mde/timezone-js,827,34,192,243,4,192
28986245,https://github.com/thoughtbot/Runes,827,48,66,252,3,66
53072850,https://github.com/openai/kubernetes-ec2-autoscaler,835,158,149,561,0,149
33994703,https://github.com/johnlui/SwiftNotice,833,22,145,1061,9,145
4848634,https://github.com/chrisbanes/Android-BitmapCache,834,62,226,1302,25,226
89101123,https://github.com/Te-k/flexidie,820,89,767,203119,0,767
18312641,https://github.com/jyapayne/Web2Executable,836,60,93,32418,18,93
17609609,https://github.com/usrbinnc/netcat-cpi-kernel-module,841,41,59,93850,11,59
58711478,https://github.com/psolom/RichFilemanager,844,70,238,14727,72,238
71809982,https://github.com/googlearchive/cloud-functions-emulator,831,40,132,2740,95,132
4789337,https://github.com/oortcloud/meteorite,842,53,111,2140,46,111
700110,https://github.com/Seldaek/slippy,821,27,54,236,3,54
704337,https://github.com/pubnub/pubnub-api,823,104,301,237755,0,301
12572508,https://github.com/chrishunt/git-pissed,840,24,18,598,0,18
31233090,https://github.com/facebookarchive/IGInterfaceDataTable,838,34,60,662,9,60
47777190,https://github.com/delba/Log,820,12,61,269,4,61
26237546,https://github.com/cwRichardKim/RKCardView,829,38,75,257,2,75
1864306,https://github.com/haqu/tiny-wings,822,63,175,2328,1,175
1237131,https://github.com/jneen/balls,824,27,41,1079,5,41
16424162,https://github.com/jxnblk/geomicons-open,840,25,47,409,0,47
27014884,https://github.com/johnpapa/generator-hottowel,841,61,231,357,17,231
30937302,https://github.com/msavin/Mongol-meteor-explore-minimongo-devtools,839,25,39,21116,3,39
3051005,https://github.com/heygrady/scss-blend-modes,819,65,129,35,4,129
7587268,https://github.com/webpro/dyson,832,20,66,1083,6,66
122773629,https://github.com/asfktz/Awaity.js,825,21,26,3348,2,26
5534485,https://github.com/higgsjs/Higgs,846,47,65,53798,16,65
4351782,https://github.com/tciuro/NoticeView,827,57,142,1730,14,142
28118640,https://github.com/lunny/tango,835,75,106,367,9,106
25144435,https://github.com/ChrisRenke/DrawerArrowDrawable,829,31,171,2307,13,171
496733,https://github.com/croogo/croogo,825,81,315,17325,74,315
57455583,https://github.com/taion/react-router-scroll,844,7,68,1072,11,68
14266433,https://github.com/krakjoe/phpdbg,842,59,62,7134,31,62
4211443,https://github.com/pfefferle/openwebicons,843,65,157,8975,1,157
24480,https://github.com/seaofclouds/tweet,839,42,225,557,7,225
73671013,https://github.com/iview/iview-project,842,46,404,244,66,404
229732,https://github.com/joshaven/string_score,836,16,69,220,6,69
8284912,https://github.com/yzprofile/ngx_http_dyups_module,838,68,189,428,38,189
327697,https://github.com/asual/jquery-address,823,35,190,7557,80,190
3812479,https://github.com/cozy/cozy-setup,822,60,64,6115,4,64
12650365,https://github.com/yaronn/GifW00t,821,16,42,13953,7,42
2171477,https://github.com/dwilkie/carrierwave_direct,841,14,186,348,20,186
8204746,https://github.com/DavyJonesLocker/ember-validations,844,35,262,972,26,262
16526096,https://github.com/rockbot/node-for-beginners,824,62,133,26,5,133
59487463,https://github.com/abalone0204/Clairvoyance,839,76,91,482,26,91
70075851,https://github.com/mrkn/pycall.rb,837,40,56,2308,44,56
5987523,https://github.com/JacksonTian/doxmate,835,66,210,1544,4,210
14958024,https://github.com/etsy/MIDAS,839,130,159,366,1,159
84098883,https://github.com/bufferapp/AdaptableBottomNavigation,842,20,78,14185,6,78
18314563,https://github.com/fortinmike/XcodeBoost,830,33,87,13841,19,87
6300898,https://github.com/rnystrom/RNBlurModalView,837,50,145,488,33,145
61352415,https://github.com/JeasonWong/BezierLoadingView,829,25,112,103,4,112
4659467,https://github.com/goodybag/bootstrap-notify,835,76,237,313,24,237
36555360,https://github.com/swissonid/android-design-support-lib-sample,821,48,124,6301,4,124
26683475,https://github.com/sockeye44/instavpn,840,38,125,195,0,125
1458537,https://github.com/jeromeetienne/microevent.js,830,20,141,220,26,141
43947238,https://github.com/TUBB/SwipeMenu,816,26,132,25689,9,132
793799,https://github.com/MarioRicalde/SCSS.tmbundle,842,36,112,1177,49,112
88023455,https://github.com/ZhuFaner/shadowsocks-manage-system,821,42,219,6808,7,219
23456411,https://github.com/yogiben/meteor-admin,833,57,271,990,172,271
14647739,https://github.com/Reactive-Extensions/rx.angular.js,834,38,95,781,33,95
20174993,https://github.com/mapmeld/gitjk,825,12,13,53,6,13
54380777,https://github.com/AzimoLabs/AndroidKeyboardWatcher,843,32,131,203,8,131
32076114,https://github.com/linroid/FilterMenu,827,23,142,3110,6,142
8368009,https://github.com/nvk/sketch-ios,840,69,97,73081,1,97
16532741,https://github.com/dfmuir/KINWebBrowser,843,28,172,161,30,172
67473295,https://github.com/insidegui/AppleEvents,827,25,36,84236,5,36
15887402,https://github.com/angular/di.js,826,62,99,1673,40,99
37527182,https://github.com/JefferyWang/nativeShare.js,823,63,323,43,19,323
48678395,https://github.com/w446108264/ScrollableLayout,827,22,180,38368,14,180
4208883,https://github.com/ryhan/fixie,838,10,49,260,8,49
62307157,https://github.com/Zepo/GYDataCenter,845,28,133,48,21,133
10849013,https://github.com/erica/iOS-7-Cookbook,834,76,226,14601,2,226
139401854,https://github.com/alex-saunders/glicky,833,11,28,9095,39,28
6915822,https://github.com/jonreid/XcodeCoverage,842,30,323,539,3,323
311527,https://github.com/imathis/fancy-buttons,827,14,61,2146,10,61
4173953,https://github.com/dominictarr/crdt,831,36,51,1097,12,51
68956299,https://github.com/oubowu/SlideBack,825,23,85,4882,6,85
14403638,https://github.com/lmcd/LMAlertView,805,39,128,809,36,128
301504,https://github.com/zac/iphonearkit,810,35,258,240,10,258
17735839,https://github.com/catberry/catberry,798,38,41,2881,7,41
44476938,https://github.com/yixiaolunhui/LoopRotarySwitch,798,17,146,8179,4,146
10521108,https://github.com/iccfish/12306_ticket_helper,810,117,365,3719,2,365
20613327,https://github.com/Sefford/CircularProgressDrawable,801,41,209,12176,4,209
20264580,https://github.com/rauchg/chat-example,797,55,1878,3,30,1878
7756449,https://github.com/baasbox/baasbox,802,84,162,44851,140,162
43203362,https://github.com/muupan/deep-reinforcement-learning-papers,815,114,190,53,1,190
386680,https://github.com/louisremi/jquery-smartresize,794,45,126,248,10,126
63688243,https://github.com/mcmatan/ImageOpenTransition,811,15,40,490,3,40
48797193,https://github.com/producthunt/chai-enzyme,793,48,78,138,39,78
3553108,https://github.com/danielfarrell/bootstrap-combobox,801,42,340,272,101,340
18967228,https://github.com/alssndro/sandros-sketch-plugins,805,46,21,1293,7,21
6969534,https://github.com/EragonJ/Trip.js,796,26,110,7218,31,110
47512659,https://github.com/molybdenum-99/reality,809,25,49,5865,18,49
943842,https://github.com/Split82/HMGLTransitions,803,32,113,1341,14,113
49867709,https://github.com/Teamweek/instadate,809,24,31,39,0,31
9276099,https://github.com/sindresorhus/grunt-concurrent,804,18,71,122,1,71
224803,https://github.com/neror/ftutils,816,24,107,1979,4,107
23719473,https://github.com/LeoNatan/LNNotificationsUI,800,29,120,21168,0,120
39748713,https://github.com/MattVitelli/GRUV,799,47,168,3022,28,168
46046796,https://github.com/androidmalin/RxjavaSample,803,36,157,88161,2,157
13790555,https://github.com/Addepar/ember-charts,796,160,139,13919,30,139
51315170,https://github.com/e2email-org/e2email,812,87,63,4816,21,63
30166546,https://github.com/joshaber/SwiftBox,811,18,58,111,6,58
8996158,https://github.com/websymphony/almost-flat-ui,789,57,132,1768,2,132
2726346,https://github.com/git-deploy/git-deploy,808,61,62,738,20,62
32639152,https://github.com/mafintosh/airpaste,794,24,27,12,4,27
12579903,https://github.com/jawerty/Hyro,809,47,103,145684,14,103
502867,https://github.com/wsdl2phpgenerator/wsdl2phpgenerator,795,38,304,3646,114,304
8395980,https://github.com/johnkil/Android-ProgressFragment,814,49,226,2596,6,226
60216473,https://github.com/ericoporto/fgmk,814,33,46,77030,8,46
82255164,https://github.com/Thinkmill/react-conf-app,809,52,85,15728,3,85
261537,https://github.com/bengottlieb/Twitter-OAuth-iPhone,794,28,163,2304,60,163
20307855,https://github.com/fastred/SloppySwiper,808,28,108,194,14,108
19220129,https://github.com/rev087/ng-inspector,790,28,103,9699,70,103
117490,https://github.com/bauhouse/fluid960gs,791,21,110,216,9,110
1588357,https://github.com/mapbox/Fingertips,801,115,93,3301,10,93
13083053,https://github.com/daimajia/EverMemo,789,55,270,3542,5,270
14332199,https://github.com/yanunon/NeteaseCloudMusic,797,48,161,305,8,161
5405776,https://github.com/jasonmoo/t.js,815,73,87,170,8,87
59538658,https://github.com/newtools/zsocket,814,31,71,93,8,71
36458663,https://github.com/digitalocean/do_user_scripts,804,101,242,104,23,242
13079109,https://github.com/kevinastone/django-api-rest-and-angular,811,53,300,1185,0,300
6203164,https://github.com/suprb/Grid-A-Licious,813,84,211,225,23,211
33204,https://github.com/AlanQuatermain/aqtoolkit,793,48,152,703,16,152
9539222,https://github.com/nDmitry/grunt-autoprefixer,804,22,65,146,11,65
701945,https://github.com/gabrielelanaro/emacs-for-python,807,65,159,9770,24,159
15985153,https://github.com/CouscousPHP/Couscous,815,32,103,25644,48,103
63301288,https://github.com/dingding3w/DHGuidePageHUD,810,21,149,24303,15,149
10616272,https://github.com/thunder-project/thunder,809,102,186,73753,87,186
10250823,https://github.com/siddii/angular-timer,804,25,965,39205,178,965
31873712,https://github.com/lipiji/App-DL,793,112,469,216,0,469
93882689,https://github.com/jeffreybergier/Blog-Getting-Started-with-Vision,795,31,54,9336,3,54
27985695,https://github.com/kevinzhow/Waver,796,20,115,207,9,115
22912441,https://github.com/sektioneins/pcc,797,61,145,511,5,145
5471662,https://github.com/richardghirst/PiBits,804,92,555,414,49,555
12975625,https://github.com/sgryschuk/SGNavigationProgress,806,32,88,442,10,88
30983690,https://github.com/bosnadev/repository,808,61,228,118,50,228
82751879,https://github.com/meili/Aceso,792,37,123,341,2,123
47671209,https://github.com/Rejectedus/rejected.us,802,17,83,19929,94,83
32095357,https://github.com/vsch/idea-multimarkdown,805,33,131,5202228,128,131
7250511,https://github.com/ajoslin/angular-mobile-nav,790,59,142,982,20,142
2447530,https://github.com/ryanve/response.js,809,45,130,469,26,130
23110742,https://github.com/Dobiasd/programming-language-subreddits-and-their-choice-of-words,804,26,26,3304,0,26
5689854,https://github.com/mattt/SkyLab,792,33,43,43,0,43
98690441,https://github.com/projectriff/riff,799,40,70,74693,0,70
456631,https://github.com/rmagick-temp/rmagick,798,20,107,10796,84,107
7870019,https://github.com/gabrielemariotti/androiddev,809,102,562,5951,4,562
11669083,https://github.com/facebookarchive/react-page,798,50,81,785,18,81
25240722,https://github.com/AcalephStorage/consul-alerts,817,54,189,927,91,189
74566572,https://github.com/plu/pxctest,803,24,61,1430,21,61
12688059,https://github.com/UrbanApps/UAAppReviewManager,812,24,119,716,9,119
27756767,https://github.com/keithamus/npm-scripts-example,797,33,98,30,5,98
43706734,https://github.com/pyskell/slouchy,801,22,45,4801,5,45
9695954,https://github.com/ternjs/tern_for_sublime,813,17,62,99,43,62
6539803,https://github.com/modocache/MDCParallaxView,802,41,75,524,2,75
118000996,https://github.com/RohitAwate/Everest,804,40,100,1071,9,100
53809858,https://github.com/candelibas/awesome-ionic,818,78,185,76,2,185
2867846,https://github.com/Cocoanetics/DTFoundation,799,40,234,3185,2,234
44694794,https://github.com/kobolog/gorb,793,53,82,24436,3,82
77928975,https://github.com/lifadev/archive_aws-lambda-go-shim,798,32,67,604,1,67
265935,https://github.com/mdirolf/nginx-gridfs,799,40,149,204,54,149
45625349,https://github.com/SergioChan/SCTrelloNavigation,806,22,101,4027,3,101
35706498,https://github.com/ikesyo/Himotoki,800,25,50,377,3,50
23448172,https://github.com/isair/JSONHelper,792,26,68,286,8,68
564730,https://github.com/rs/SDURLCache,807,39,254,59,21,254
2942843,https://github.com/LeaVerou/dabblet,797,23,149,354,57,149
63135358,https://github.com/walmartlabs/react-ssr-optimization,813,37,51,696,4,51
22533596,https://github.com/carpedm20/LINE,795,84,199,4266,98,199
6881071,https://github.com/InQBarna/TableFixHeaders,803,42,305,1179,59,305
10571816,https://github.com/goshacmd/nsa_panel,803,21,43,2836,1,43
38240694,https://github.com/meiwin/NgKeyboardTracker,813,30,84,8052,0,84
90093838,https://github.com/kawoou/FlexibleImage,810,16,48,2161,1,48
30095459,https://github.com/codahale/sneaker,809,27,34,673,4,34
29083769,https://github.com/rckclmbr/pyportify,793,20,63,1021,35,63
1934789,https://github.com/maxtaco/tamejs,807,17,44,1112,21,44
16406153,https://github.com/plivo/voicechat,815,47,146,1577,9,146
5118869,https://github.com/binux/ThunderLixianExporter,765,63,157,455,14,157
83693048,https://github.com/florent37/Depth,789,26,95,11362,1,95
54993813,https://github.com/devlucky/Kakapo,772,18,43,2061,21,43
22605051,https://github.com/trustly/bankapi,784,53,66,1265,0,66
34227243,https://github.com/thabti/react-native-css,777,26,72,261,12,72
21943998,https://github.com/fehmicansaglam/progressed.io,781,19,191,29,8,191
4814770,https://github.com/btford/angular-socket-io-seed,775,52,191,4420,7,191
21379996,https://github.com/zrm/snow,778,31,29,642,7,29
2029395,https://github.com/sergi/jsftp,788,16,167,701,54,167
52464952,https://github.com/tj/react-click-outside,779,8,84,22,18,84
818082,https://github.com/twitter-archive/ostrich,775,193,97,3708,0,97
90448051,https://github.com/olddonkey/ShadowImageView,790,8,46,18601,0,46
10108151,https://github.com/usablica/label.css,774,36,51,977,0,51
1787925,https://github.com/fredwu/angel_nest,779,37,186,442,8,186
2959627,https://github.com/flaviusmatis/simplePagination.js,782,53,405,169,41,405
117490,https://github.com/bauhouse/fluid960gs,791,21,110,216,9,110
5473917,https://github.com/nategood/commando,790,20,79,184,38,79
952058,https://github.com/mozilla/chromeless,773,26,125,5991,0,125
78888140,https://github.com/MiCottOn/DejaVue,785,27,47,2797,12,47
70704289,https://github.com/nilboy/tensorflow-yolo,782,30,332,110,46,332
25897383,https://github.com/FirebaseExtended/firebase-queue,786,73,108,292,27,108
2476855,https://github.com/jamesarosen/ember-i18n,776,49,190,1702,0,190
48774434,https://github.com/SummitRoute/osxlockdown,780,52,55,1230,38,55
81419358,https://github.com/alexgreene/WikiQuiz,784,12,59,45,3,59
2669830,https://github.com/the-teacher/the_role,774,33,78,933,7,78
5607969,https://github.com/andrewrk/naught,776,29,73,808,34,73
63716792,https://github.com/a-voyager/ScrollNumber,774,15,116,599,4,116
44709583,https://github.com/macournoyer/neuralconvo,775,74,356,91,26,356
34189655,https://github.com/loganwright/Genome,776,27,63,2348,15,63
44621984,https://github.com/lisawray/fontbinding,778,22,60,2686,0,60
5747537,https://github.com/tmm1/rblineprof,768,22,39,111,6,39
10106723,https://github.com/bomberstudios/sketch-framer,775,51,67,5576,6,67
24819068,https://github.com/rezoner/unfinished-asteroids,786,62,130,2910,0,130
2041275,https://github.com/jamescryer/grumble.js,779,34,170,4923,1,170
41263237,https://github.com/andrewhathaway/Winterfell,786,28,125,1391,25,125
63243845,https://github.com/HotBitmapGG/RingProgressBar,783,19,152,1572,7,152
1973023,https://github.com/jublo/codebird-php,787,67,243,1374,29,243
670034,https://github.com/monkeecreate/jquery.simpleWeather,785,52,148,452,0,148
22308784,https://github.com/DenTelezhkin/Shapes,790,18,52,2482,0,52
1478016,https://github.com/amber-smalltalk/amber,786,64,128,55120,73,128
24653948,https://github.com/brisket/brisket,784,50,67,1156,8,67
25437271,https://github.com/asciimoo/cssplot,779,31,49,517,7,49
2434566,https://github.com/ZaBlanc/RaptureXML,780,32,120,263,25,120
36217585,https://github.com/wangjiegulu/ShadowViewHelper,781,28,146,241,8,146
96546667,https://github.com/sruda/steroidesign,780,33,37,1696,1,37
48058682,https://github.com/fastlane-old/screengrab,784,38,55,2649,0,55
80893792,https://github.com/afollestad/ason,768,26,66,316,4,66
26261392,https://github.com/ellekasai/purplecoat.js,772,13,32,71,0,32
93531632,https://github.com/Kelin-Hong/TranslucentBar,783,11,63,15470,0,63
11521442,https://github.com/ingydotnet/git-hub,776,29,65,1449,83,65
74213694,https://github.com/threepointone/markdown-in-js,783,9,38,447,20,38
45581111,https://github.com/rachelnicole/robokitty,771,27,33,5064,8,33
15330613,https://github.com/elm-lang/elm-platform,774,61,130,19694,9,130
88277287,https://github.com/ericvicenti/intro-to-react,773,20,73,10064,5,73
61846743,https://github.com/fpg1503/MakeXcodeGr8Again,775,31,49,6858,9,49
22582229,https://github.com/Alecrim/AlecrimCoreData,784,26,102,15487,7,102
7250511,https://github.com/ajoslin/angular-mobile-nav,790,59,142,982,20,142
47446257,https://github.com/iThinkerYZ/YZDisplayViewController,774,30,182,443,20,182
13083053,https://github.com/daimajia/EverMemo,789,55,270,3542,5,270
25756353,https://github.com/geekcompany/full-stack-tree,787,77,291,3182,2,291
40619314,https://github.com/NOtherDev/whatwebcando,788,32,59,14625,16,59
141951821,https://github.com/zotroneneis/magical_universe,791,51,57,3228,0,57
56832810,https://github.com/nareix/mama-hd,772,28,48,8142,12,48
51260,https://github.com/tzuryby/jquery.hotkeys,785,30,672,556,39,672
9155839,https://github.com/techpines/bone.io,771,41,50,894,7,50
48438972,https://github.com/davideast/firebase-react-native-sample,772,20,135,281,16,135
39992228,https://github.com/skizzehq/skizze,778,41,64,812,8,64
3657920,https://github.com/soundasleep/jquery-dropdown,774,50,277,94,14,277
22568728,https://github.com/kiibohd/controller,797,69,283,39020,148,283
4493652,https://github.com/yeoman/yeoman.io,784,59,392,49136,19,392
1026449,https://github.com/gdeer81/marginalia,778,25,78,10898,54,78
14869593,https://github.com/gulp-community/gulp-livereload,776,18,73,93,30,73
6197300,https://github.com/ralyodio/node-startup,787,30,175,42,10,175
4236604,https://github.com/max-favilli/tagmanager,782,44,244,212,71,244
33154212,https://github.com/xolvio/chimp,789,27,143,5228,29,143
8996158,https://github.com/websymphony/almost-flat-ui,789,57,132,1768,2,132
2981935,https://github.com/droidparts/droidparts,782,75,219,14767,2,219
77681458,https://github.com/pcbje/ggraph,783,23,59,43,0,59
43246154,https://github.com/arn00s/cariocamenu,785,21,57,6919,1,57
19220129,https://github.com/rev087/ng-inspector,790,28,103,9699,70,103
20069952,https://github.com/ustream/openduty,780,76,187,573,35,187
41832897,https://github.com/gaearon/react-transform-hmr,786,11,56,23,7,56
136474968,https://github.com/kiranz/just-api,790,20,37,1856,15,37
74668732,https://github.com/workco/marvin,778,48,191,3677,0,191
63930783,https://github.com/irfansharif/cfilter,773,20,38,21,0,38
17725723,https://github.com/uber-archive/npm-shrinkwrap,783,2275,61,138,47,61
5691343,https://github.com/natefaubion/matches.js,777,44,36,321,1,36
8643683,https://github.com/MatthewYork/iPhone-IntroductionTutorial,778,55,122,1179,6,122
36414841,https://github.com/joeferraro/react-native-cookies,790,20,324,117,85,324
18849552,https://github.com/robdmc/pandashells,788,29,28,1522,10,28
42482571,https://github.com/thomasfinch/GammaThingy,774,32,98,1173,21,98
41909243,https://github.com/kennylevinsen/sshmuxd,786,31,51,36,3,51
54117044,https://github.com/codingZero/XRCarouselView,785,24,174,4042,21,174
6870619,https://github.com/ktamas77/firebase-php,784,46,222,66,19,222
710939,https://github.com/thegrubbsian/jquery.ganttView,775,61,355,269,27,355
19679590,https://github.com/c9s/r3,782,29,89,1502,30,89
23180531,https://github.com/yocontra/windows_98.css,784,25,34,106,2,34
8840041,https://github.com/johnkil/Android-RobotoTextView,787,41,117,11963,2,117
78554553,https://github.com/Chuibility/inspinia,781,84,793,79888,1,793
22658327,https://github.com/f/delorean,749,28,40,1779,14,40
67177540,https://github.com/apple/swift-protobuf-plugin,759,32,31,929,0,31
85413409,https://github.com/RocketsChen/CDDStore,751,24,259,18092,2,259
8473804,https://github.com/kevingibbon/KGStatusBar,758,30,102,97,10,102
20506814,https://github.com/Rano1/Interactive-animation,750,79,280,63,0,280
22725908,https://github.com/facebookarchive/f8DeveloperConferenceApp,762,94,224,21879,6,224
1060246,https://github.com/alexyoung/nodepad,752,41,184,271,6,184
4135293,https://github.com/applidium/ADLivelyTableView,752,36,105,133,6,105
526114,https://github.com/openid/php-openid,753,66,267,2711,48,267
51095439,https://github.com/daylerees/scientist,760,31,39,104,4,39
47348757,https://github.com/inikulin/publish-please,751,7,35,3386,6,35
21741862,https://github.com/sequenceiq/docker-spark,767,65,293,55,28,293
12014953,https://github.com/paulstraw/FancySelect,764,32,174,108,37,174
2534995,https://github.com/ripienaar/gdash,763,35,121,659,28,121
51327024,https://github.com/ampproject/amp-by-example,758,90,532,241014,205,532
18303148,https://github.com/Vestorly/torii,762,15,200,3508,111,200
24500834,https://github.com/norbsoft/android-typeface-helper,757,35,170,1164,5,170
74315945,https://github.com/ThoughtWorksInc/DeepLearning.scala,761,77,90,8278,33,90
13733351,https://github.com/triketora/women-in-software-eng,755,88,302,447,2,302
39747886,https://github.com/leerduo/InterviewQuestion,749,61,163,36,0,163
109512938,https://github.com/openfaas/openfaas-cloud,754,26,239,32958,37,239
15570,https://github.com/ryanb/railscasts,759,22,179,825,31,179
1268774,https://github.com/weightshift/The-Personal-Page,751,55,276,1248,10,276
33714370,https://github.com/ZhaoKaiQiang/JianDan,766,42,307,2889,6,307
20612157,https://github.com/martijnwalraven/meteor-ios,748,52,82,2831,68,82
42337100,https://github.com/csstools/postcss-write-svg,755,13,31,84,5,31
22748128,https://github.com/alecthomas/jsonschema,753,17,133,249,22,133
23317685,https://github.com/ctf0/Seti_ST3,766,27,154,5454,1,154
51986268,https://github.com/laurenwaller/cssco,764,30,34,4773,5,34
62937585,https://github.com/icarusion/vue-vueRouter-webpack,755,54,174,56,4,174
12987612,https://github.com/dropbox/changes,764,54,64,22349,11,64
4736141,https://github.com/hiravgandhi/angularjs-rails,766,28,121,12721,6,121
27332886,https://github.com/hboregio/BabushkaText,754,28,82,1431,7,82
50841419,https://github.com/Accenture/adop-docker-compose,766,80,593,679,42,593
58943503,https://github.com/yannickl/AwaitKit,752,15,58,274,17,58
8079423,https://github.com/cferdinandi/kraken,756,61,78,2628,3,78
19893847,https://github.com/Xeoncross/jr,760,23,41,55,20,41
47492624,https://github.com/jvandemo/generator-angular2-library,757,36,127,279,86,127
113365,https://github.com/NUBIC/surveyor,753,38,281,6763,77,281
26420764,https://github.com/powy1993/fullpage,746,43,275,539,5,275
20381079,https://github.com/raganwald/presentations,756,14,61,547913,3,61
5536558,https://github.com/ttscoff/Slogger,767,82,170,1080,122,170
1279680,https://github.com/nodester/nodester,763,35,123,117928,17,123
3781859,https://github.com/shawnbot/aight,755,31,102,1401,6,102
114791,https://github.com/datamapper/dm-core,758,26,155,14912,101,155
5163525,https://github.com/eldarion/eldarion-ajax,763,89,157,211,28,157
3812675,https://github.com/LinkedInAttic/LIExposeController,748,31,107,554,6,107
59299517,https://github.com/Cleveroad/LoopBar,750,38,146,1339,7,146
9961517,https://github.com/kyledrake/coinpunk,767,97,273,33643,62,273
1813466,https://github.com/fasterthanlime/jsmad,766,12,44,34428,7,44
12837929,https://github.com/makaroni4/sandi_meter,750,24,38,764,10,38
12859831,https://github.com/ryanolsonk/LLDB-QuickLook,765,30,29,269,6,29
42048804,https://github.com/microsoft/Multiverso,769,99,236,7145,16,236
25058377,https://github.com/benjycui/introrx-chinese-edition,771,47,64,306,0,64
15199188,https://github.com/randdusing/cordova-plugin-bluetoothle,768,54,342,10621,225,342
82662200,https://github.com/space10-community/the-growroom,766,147,148,10054,10,148
19045540,https://github.com/wikichen/sketch-android-kit,749,76,58,16022,0,58
15480936,https://github.com/googlearchive/flashlight,760,76,167,94,46,167
39073782,https://github.com/Vaberer/Font-Awesome-Swift,751,28,127,839,18,127
1024935,https://github.com/mwaylabs/The-M-Project,749,46,158,17455,53,158
69511580,https://github.com/zhreshold/mxnet-ssd,765,50,349,6329,94,349
58718681,https://github.com/Orbiter/h4xx0r,752,2,0,2,0,0
52688535,https://github.com/Shinao/SmartMirror,752,34,76,9276,1,76
9728643,https://github.com/blazsolar/FlowLayout,757,39,151,1464,22,151
30238090,https://github.com/UnderwaterApps/overlap2d,768,76,223,13127,147,223
37110825,https://github.com/ekanite/ekanite,761,34,65,516,19,65
488856,https://github.com/raycmorgan/Mu,750,19,88,188,18,88
72215020,https://github.com/ptmt/react-native-touchbar,757,17,27,8,4,27
46279522,https://github.com/Orbiter/android_processing_boilerplate,759,3,1,563,1,1
54826229,https://github.com/paucarre/tiefvision,753,48,192,27760,22,192
101499621,https://github.com/parrt/lolviz,767,21,43,3031,5,43
78473918,https://github.com/eddyerburgh/avoriaz,767,10,63,1494,44,63
24482083,https://github.com/mogutt/TTAndroidClient,750,138,290,5285,57,290
1174883,https://github.com/disqus/gargoyle,751,51,112,619,35,112
25712211,https://github.com/cloudfoundry-attic/lattice-release,748,89,106,25184,0,106
20882417,https://github.com/etsy/opsweekly,754,51,104,3191,19,104
2535404,https://github.com/Paratron/SimpLESS,753,37,94,1818,5,94
6668,https://github.com/dchelimsky/rspec-rails,763,8,78,17022,1,78
126806687,https://github.com/ZJULearning/pixel_link,768,34,261,431,110,261
27313647,https://github.com/athyuttamre/tab-snooze,764,39,36,1595,15,36
953730,https://github.com/danielmahal/Rumpetroll,768,44,168,275,8,168
46536356,https://github.com/djchie/react-native-star-rating,758,13,175,1810,50,175
12081804,https://github.com/peachananr/simple-text-rotator,755,37,263,20,31,263
46960320,https://github.com/lfkdsk/JustWeEngine,767,31,114,1482,6,114
96935397,https://github.com/facebookresearch/FaderNetworks,751,28,117,7356,10,117
48010047,https://github.com/binaryage/dirac,756,20,33,248406,16,33
21405570,https://github.com/karpathy/tsnejs,762,30,152,14,8,152
18008198,https://github.com/jpardogo/FlabbyListView,763,44,149,5369,5,149
21170833,https://github.com/mangui/flashls,761,100,272,133847,171,272
93938955,https://github.com/Otbivnoe/CodableAlamofire,751,18,56,113,2,56
56981511,https://github.com/woliveiras/front-end-career,766,121,101,404,2,101
30602838,https://github.com/Orbiter/OpenWebIndex,746,5,1,151,0,1
130887023,https://github.com/HelloElephant/Parade,765,21,43,29049,1,43
70886240,https://github.com/dalu93/Each,766,14,30,55,3,30
37975166,https://github.com/RicterZ/genpAss,759,24,240,195,6,240
